# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
YBR224W	YBR224W	YBR224W_mRNA	protein_coding	9	10	34	569	0	0	0	0	281	8	0	0	34	0	0	0	0	0	1	0	0	11	288
YBR225W	YBR225W	YBR225W_mRNA	protein_coding	36	46	164	392	0	2	1	0	65	31	0	0	166	0	0	0	0	0	5	0	0	48	327
YBR226C	YBR226C	YBR226C_mRNA	protein_coding	4	4	11	566	0	0	0	0	511	4	0	0	12	0	0	0	0	1	0	0	0	4	55
YBR230W-A	YBR230W-A	YBR230W-A_mRNA	protein_coding	0	1	3	115	0	0	0	0	68	0	0	0	3	0	0	0	0	0	0	0	0	1	47
YBR232C	YBR232C	YBR232C_mRNA	protein_coding	1	0	1	169	0	0	0	0	55	1	0	0	1	0	0	0	0	0	0	0	0	0	114
YBR238C	YBR238C	YBR238C_mRNA	protein_coding	6	7	2	408	0	0	0	0	114	6	0	0	2	0	0	0	0	0	0	0	0	7	294
YBR241C	YBR241C	YBR241C_mRNA	protein_coding	140	23	130	603	1	10	2	3	348	133	0	0	137	0	0	0	0	0	16	0	0	38	255
YBR242W	YBR242W	YBR242W_mRNA	protein_coding	10	12	27	850	0	1	0	0	154	9	0	0	27	0	0	0	1	0	1	1	0	12	696
YBR259W	YBR259W	YBR259W_mRNA	protein_coding	24	12	54	807	0	0	0	0	432	20	0	0	55	0	0	0	0	0	4	0	0	13	375
YBR262C	YBR262C	YBR262C_mRNA	protein_coding	5	1	8	906	2	0	0	0	306	4	0	0	8	0	0	0	0	0	1	0	0	1	600
YBR277C	YBR277C	YBR277C_mRNA	protein_coding	2	0	0	53	0	0	0	0	38	2	0	0	1	0	0	0	0	0	0	0	0	0	15
YBR284W	YBR284W	YBR284W_mRNA	protein_coding	5	9	6	97	0	0	0	0	49	5	0	0	6	0	0	0	0	0	1	0	0	9	48
YBR285W	YBR285W	YBR285W_mRNA	protein_coding	0	0	1	100	0	0	0	0	51	0	0	0	1	0	0	0	0	0	0	0	0	0	49
YBR287W	YBR287W	YBR287W_mRNA	protein_coding	4	4	4	89	0	0	0	0	47	3	0	0	4	0	0	0	0	0	1	0	0	4	42
YBR292C	YBR292C	YBR292C_mRNA	protein_coding	0	0	3	83	2	0	0	0	37	0	0	0	2	0	0	0	0	0	0	0	0	0	46
YBR296C-A	YBR296C-A	YBR296C-A_mRNA	protein_coding	0	0	0	167	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	91
YBR298C-A	YBR298C-A	YBR298C-A_mRNA	protein_coding	1	0	0	115	0	0	0	0	92	1	0	0	0	0	0	0	0	0	0	0	0	0	23
YBR300C	YBR300C	YBR300C_mRNA	protein_coding	2	0	1	122	0	0	0	0	27	2	0	0	1	0	0	0	0	0	0	0	0	0	95
YBT1	YLL048C	YLL048C_mRNA	protein_coding	100	48	202	827	1	1	3	1	690	86	0	0	210	0	0	0	0	0	16	0	0	49	137
YCF1	YDR135C	YDR135C_mRNA	protein_coding	65	75	283	527	0	0	1	0	441	53	0	0	288	0	0	0	0	0	13	0	0	77	86
YCG1	YDR325W	YDR325W_mRNA	protein_coding	108	32	128	546	3	4	1	1	450	102	0	0	131	0	0	0	0	0	9	0	0	38	96
YCH1	YGR203W	YGR203W_mRNA	protein_coding	2	2	3	178	0	0	0	0	51	1	0	0	3	0	0	0	0	0	1	0	0	2	127
YCK1	YHR135C	YHR135C_mRNA	protein_coding	6	5	4	118	0	0	0	0	39	6	0	0	5	0	0	0	0	0	0	0	0	5	79
YCK2	YNL154C	YNL154C_mRNA	protein_coding	4	2	6	379	0	0	0	0	289	4	0	0	6	0	0	0	0	0	0	0	0	2	90
YCK3	YER123W	YER123W_mRNA	protein_coding	64	18	83	977	2	1	0	5	877	59	0	0	89	0	0	0	1	0	8	1	0	24	100
YCL001W-A	YCL001W-A	YCL001W-A_mRNA	protein_coding	2	2	2	136	0	0	0	0	106	2	0	0	2	0	0	0	0	0	0	0	0	2	30
YCL001W-B	YCL001W-B	YCL001W-B_mRNA	protein_coding	0	1	3	147	0	0	0	0	111	0	0	0	3	0	0	0	0	0	0	0	0	1	36
YCL002C	YCL002C	YCL002C_mRNA	protein_coding	0	0	0	130	0	0	0	0	44	0	0	1	0	0	0	0	0	0	0	0	0	0	85
YCL007C	YCL007C	YCL007C_mRNA	protein_coding	2	1	2	67	0	0	0	0	36	2	0	0	2	0	0	0	0	0	0	0	0	1	31
YCL012C	YCL012C	YCL012C_mRNA	protein_coding	0	1	2	77	0	0	0	0	42	0	0	0	2	0	0	0	0	0	0	0	0	1	35
YCL019W	YCL019W	YCL019W		0	1	0	949	0	0	0	0	249	0	0	0	0	344	0	0	1	0	0	0	0	0	357
YCL020W	YCL020W	YCL020W		0	0	0	761	0	0	0	0	271	0	0	0	0	133	0	0	0	0	0	0	0	0	357
YCL021W-A	YCL021W-A	YCL021W-A_mRNA	protein_coding	0	0	0	693	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	390
YCL022C	YCL022C	YCL022C_mRNA	protein_coding	40	4	20	553	1	0	0	0	275	38	0	0	25	0	0	0	1	0	4	1	0	4	278
YCL023C	YCL023C	YCL023C_mRNA	protein_coding	4	4	5	426	0	0	0	0	56	4	0	0	5	0	0	0	0	0	0	0	0	4	370
YCL041C	YCL041C	YCL041C_mRNA	protein_coding	2	1	5	97	0	0	1	0	32	2	0	0	4	0	0	0	0	0	0	0	0	1	65
YCL042W	YCL042W	YCL042W_mRNA	protein_coding	2	2	2	100	0	0	0	0	64	2	0	0	2	0	0	0	0	0	0	0	0	2	36
YCL046W	YCL046W	YCL046W_mRNA	protein_coding	0	0	1	78	0	0	0	0	40	0	0	0	1	0	0	0	0	0	0	0	0	0	38
YCL048W-A	YCL048W-A	YCL048W-A_mRNA	protein_coding	1	0	1	212	0	0	0	0	37	1	0	0	1	0	0	0	0	0	0	0	0	0	175
YCL049C	YCL049C	YCL049C_mRNA	protein_coding	4	4	7	303	0	0	1	0	267	4	0	0	6	0	0	0	0	0	0	0	0	4	36
YCL057C-A	YCL057C-A	YCL057C-A_mRNA	protein_coding	0	0	0	574	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	347
YCL065W	YCL065W	YCL065W_mRNA	protein_coding	0	0	0	595	0	0	0	0	595	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YCL068C	YCL068C	YCL068C_mRNA	protein_coding	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422
YCP4	YCR004C	YCR004C_mRNA	protein_coding	2	1	3	156	0	0	0	0	109	2	0	0	3	0	0	0	0	0	0	0	0	1	47
YCR001W	YCR001W	YCR001W_mRNA	protein_coding	3	1	6	157	0	0	0	0	92	3	0	0	6	0	0	0	0	0	0	0	0	1	65
YCR006C	YCR006C	YCR006C_mRNA	protein_coding	1	1	5	123	0	0	0	0	80	1	0	0	5	0	0	0	0	0	0	0	0	1	43
YCR007C	YCR007C	YCR007C_mRNA	protein_coding	1	0	1	84	0	0	0	0	46	1	0	0	1	0	0	0	0	0	0	0	0	0	38
YCR013C	YCR013C	YCR013C_mRNA	protein_coding	2	0	4	104	0	0	0	0	37	2	0	0	4	0	0	0	0	0	0	0	0	0	67
YCR016W	YCR016W	YCR016W_mRNA	protein_coding	4	1	1	108	0	0	0	0	38	4	0	0	1	0	0	0	0	0	0	0	0	1	70
YCR018C-A	YCR018C-A	YCR018C-A_mRNA	protein_coding	1	1	7	145	0	0	0	0	90	1	0	0	7	0	0	0	0	0	0	0	0	1	55
YCR022C	YCR022C	YCR022C_mRNA	protein_coding	1	1	4	129	0	0	0	0	45	1	0	0	4	0	0	0	0	0	0	0	0	1	84
YCR023C	YCR023C	YCR023C_mRNA	protein_coding	7	6	17	125	0	0	0	0	52	7	0	0	17	0	0	0	0	0	0	0	0	6	73
YCR024C-B	YCR024C-B	YCR024C-B_mRNA	protein_coding	1	1	1	252	0	0	0	0	85	1	0	0	1	0	0	0	0	0	0	0	0	1	167
YCR025C	YCR025C	YCR025C_mRNA	protein_coding	2	1	6	312	0	0	0	0	82	2	0	0	6	0	0	0	0	0	0	0	0	1	230
YCR034W	YCR034W	YCR034W_mRNA	protein_coding	2	3	8	548	0	0	0	0	158	2	0	0	8	0	0	0	1	0	0	0	1	2	390
YCR038W-A	YCR038W-A	YCR038W-A_mRNA	protein_coding	2	0	5	214	0	0	0	0	61	2	0	0	5	0	0	0	0	0	0	0	0	0	153
YCR041W	YCR041W	YCR041W_mRNA	protein_coding	0	0	0	286	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	132
YCR043C	YCR043C	YCR043C_mRNA	protein_coding	4	1	5	296	0	0	0	0	154	4	0	0	5	0	0	0	0	0	0	0	0	1	142
YCR045W-A	YCR045W-A	YCR045W-A_mRNA	protein_coding	0	3	3	337	0	0	0	0	74	0	0	0	3	0	0	0	0	0	0	0	0	3	263
YCR047W-A	YCR047W-A	YCR047W-A_mRNA	protein_coding	1	2	0	214	0	0	0	0	65	1	0	0	0	0	0	0	0	0	0	0	0	2	149
YCR049C	YCR049C	YCR049C_mRNA	protein_coding	7	1	5	192	1	0	0	0	135	6	0	0	5	0	0	0	0	0	1	0	0	1	57
YCR050C	YCR050C	YCR050C_mRNA	protein_coding	0	1	1	123	0	0	0	0	72	0	0	0	1	0	0	0	0	0	0	0	0	1	51
YCR051W	YCR051W	YCR051W_mRNA	protein_coding	0	2	4	123	0	0	0	0	49	0	0	0	4	0	0	0	0	0	0	0	0	2	74
YCR061W	YCR061W	YCR061W_mRNA	protein_coding	51	26	70	391	0	3	0	1	330	47	0	0	76	0	0	0	1	0	5	1	0	28	61
YCR064C	YCR064C	YCR064C_mRNA	protein_coding	18	7	30	640	0	0	1	0	310	15	0	0	30	0	0	0	1	0	3	1	0	8	330
YCR081C-A	YCR081C-A	YCR081C-A_mRNA	protein_coding	4	0	5	461	0	0	0	0	82	3	0	0	5	0	0	0	1	0	0	1	0	0	379
YCR085W	YCR085W	YCR085W_mRNA	protein_coding	3	0	1	461	0	0	0	0	72	3	0	0	1	0	0	0	0	0	0	0	0	0	389
YCR087C-A	YCR087C-A	YCR087C-A_mRNA	protein_coding	7	4	1	441	0	0	0	0	375	7	0	0	1	0	0	0	0	0	0	0	0	4	66
YCR087W	YCR087W	YCR087W_mRNA	protein_coding	8	1	4	441	0	0	0	0	66	7	0	0	4	0	0	0	0	0	1	0	0	1	375
YCR090C	YCR090C	YCR090C_mRNA	protein_coding	2	1	2	145	0	0	0	0	73	2	0	0	2	0	0	0	0	0	0	0	0	1	72
YCR095W-A	YCR095W-A	YCR095W-A_mRNA	protein_coding	3	4	5	611	0	0	0	0	335	3	0	0	6	0	0	0	0	0	0	0	0	4	276
YCR097W-A	YCR097W-A	YCR097W-A_mRNA	protein_coding	7	5	14	493	0	0	0	0	166	6	1	0	15	0	0	0	0	0	1	0	0	4	327
YCR099C	YCR099C	YCR099C_mRNA	protein_coding	13	7	16	297	0	0	2	0	157	10	0	0	15	0	0	0	1	0	3	0	1	8	140
YCR100C	YCR100C	YCR100C_mRNA	protein_coding	12	13	42	262	0	0	0	0	184	6	0	0	42	0	0	0	0	0	6	0	0	13	78
YCR101C	YCR101C	YCR101C_mRNA	protein_coding	5	1	12	304	0	0	0	0	251	4	0	0	12	0	0	0	0	0	1	0	0	1	53
YCR102C	YCR102C	YCR102C_mRNA	protein_coding	1	1	2	268	0	0	0	0	243	1	0	0	2	0	0	0	0	0	0	0	0	1	25
YCR102W-A	YCR102W-A	YCR102W-A_mRNA	protein_coding	0	1	0	154	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	1	108
YCR108C	YCR108C	YCR108C_mRNA	protein_coding	2	0	2	203	0	0	0	0	177	2	0	0	3	0	0	0	0	0	0	0	0	0	26
YCS4	YLR272C	YLR272C_mRNA	protein_coding	16	22	34	268	0	0	0	0	170	14	0	0	35	0	0	0	0	0	2	0	0	23	98
YCT1	YLL055W	YLL055W_mRNA	protein_coding	12	8	9	219	0	0	0	0	127	11	0	0	9	0	0	0	0	0	1	0	0	8	92
YDC1	YPL087W	YPL087W_mRNA	protein_coding	11	7	17	329	0	0	1	0	259	9	0	0	16	0	0	0	0	0	3	0	0	7	70
YDJ1	YNL064C	YNL064C_mRNA	protein_coding	7	3	6	238	0	0	0	0	149	7	0	0	6	0	0	0	0	0	0	0	0	3	89
YDL007C-A	YDL007C-A	YDL007C-A_mRNA	protein_coding	1	0	10	461	0	0	0	0	182	1	0	0	10	0	0	0	0	0	0	0	0	0	279
YDL009C	YDL009C	YDL009C_mRNA	protein_coding	5	3	4	442	0	0	0	0	191	5	0	0	6	0	0	0	0	0	0	0	0	3	251
YDL011C	YDL011C	YDL011C_mRNA	protein_coding	1	2	5	443	0	0	0	0	202	1	0	0	5	0	0	0	0	0	0	0	0	3	241
YDL012C	YDL012C	YDL012C_mRNA	protein_coding	7	4	25	361	0	0	0	0	180	5	0	3	25	0	1	0	0	0	1	0	0	4	179
YDL016C	YDL016C	YDL016C_mRNA	protein_coding	4	1	0	507	0	0	0	0	343	4	0	0	0	0	0	0	0	0	0	0	0	1	164
YDL022C-A	YDL022C-A	YDL022C-A_mRNA	protein_coding	20	6	20	1305	1	2	0	0	422	18	0	0	19	0	0	0	0	1	3	0	0	7	883
YDL023C	YDL023C	YDL023C_mRNA	protein_coding	33	5	28	1526	0	2	1	0	638	29	0	0	28	0	0	0	1	1	4	1	0	7	888
YDL025W-A	YDL025W-A	YDL025W-A_mRNA	protein_coding	3	0	6	799	0	0	0	0	501	1	0	0	6	0	0	0	1	1	0	1	0	0	298
YDL026W	YDL026W	YDL026W_mRNA	protein_coding	2	5	16	731	0	0	0	0	448	2	0	0	16	0	0	0	0	0	0	0	0	5	283
YDL032W	YDL032W	YDL032W_mRNA	protein_coding	0	0	0	252	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	221
YDL034W	YDL034W	YDL034W_mRNA	protein_coding	12	5	26	252	0	0	0	1	11	9	0	0	29	0	0	0	2	0	1	2	0	6	241
YDL041W	YDL041W	YDL041W_mRNA	protein_coding	6	1	8	306	0	0	0	0	91	6	0	0	8	0	0	0	0	0	0	0	0	1	215
YDL050C	YDL050C	YDL050C_mRNA	protein_coding	4	4	10	515	0	0	1	0	360	3	0	0	9	0	0	0	0	1	1	0	0	4	155
YDL057W	YDL057W	YDL057W_mRNA	protein_coding	37	25	78	810	0	0	1	0	561	31	0	0	87	0	0	0	1	0	6	0	1	27	249
YDL062W	YDL062W	YDL062W_mRNA	protein_coding	1	2	2	150	0	0	0	0	57	1	1	0	2	0	0	0	0	0	0	0	0	1	93
YDL068W	YDL068W	YDL068W_mRNA	protein_coding	0	3	1	151	0	0	0	0	103	0	0	0	1	0	0	0	0	0	0	0	0	3	48
YDL071C	YDL071C	YDL071C_mRNA	protein_coding	1	0	1	158	0	0	0	0	61	1	0	0	1	0	0	0	0	0	0	0	0	0	97
YDL085C-A	YDL085C-A	YDL085C-A_mRNA	protein_coding	2	0	1	96	0	0	0	0	55	2	0	0	1	0	0	0	0	0	0	0	0	0	41
YDL086C-A	YDL086C-A	YDL086C-A_mRNA	protein_coding	1	2	3	93	0	0	0	0	48	1	0	0	3	0	0	0	0	0	0	0	0	2	45
YDL086W	YDL086W	YDL086W_mRNA	protein_coding	1	2	4	96	0	0	0	0	44	1	0	0	4	0	0	0	0	0	0	0	0	2	52
YDL094C	YDL094C	YDL094C_mRNA	protein_coding	11	5	24	546	0	0	0	0	377	8	0	0	25	0	0	0	1	1	1	1	0	6	169
YDL109C	YDL109C	YDL109C_mRNA	protein_coding	15	11	25	176	1	0	0	0	70	13	0	0	25	0	0	0	0	0	2	0	0	12	106
YDL114W	YDL114W	YDL114W_mRNA	protein_coding	0	0	0	344	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	269
YDL114W-A	YDL114W-A	YDL114W-A_mRNA	protein_coding	0	0	0	344	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	297
YDL118W	YDL118W	YDL118W_mRNA	protein_coding	7	4	22	579	0	1	0	0	216	6	0	0	22	0	0	0	0	0	1	0	0	4	363
YDL121C	YDL121C	YDL121C_mRNA	protein_coding	40	3	32	487	1	1	0	2	213	39	0	0	37	0	0	0	0	0	1	0	0	4	274
YDL124W	YDL124W	YDL124W_mRNA	protein_coding	4	2	6	400	0	0	0	0	330	4	0	0	7	0	0	0	0	0	0	0	0	2	70
YDL129W	YDL129W	YDL129W_mRNA	protein_coding	5	10	33	393	0	1	0	1	151	4	0	0	31	0	0	0	0	0	1	0	0	10	242
YDL144C	YDL144C	YDL144C_mRNA	protein_coding	1	7	7	92	0	0	0	0	34	1	0	0	7	0	0	0	0	0	0	0	0	7	58
YDL152W	YDL152W	YDL152W_mRNA	protein_coding	4	0	1	90	0	0	0	0	39	4	0	0	1	0	0	0	1	0	0	1	0	0	51
YDL157C	YDL157C	YDL157C_mRNA	protein_coding	2	3	1	131	0	0	0	0	72	2	0	0	1	0	0	0	0	0	0	0	0	3	59
YDL158C	YDL158C	YDL158C_mRNA	protein_coding	2	1	0	128	0	0	0	0	71	2	0	0	0	0	0	0	0	0	0	0	0	1	57
YDL159C-B	YDL159C-B	YDL159C-B_mRNA	protein_coding	2	0	2	120	0	0	1	0	65	2	0	0	1	0	0	0	0	0	0	0	0	0	55
YDL159W-A	YDL159W-A	YDL159W-A_mRNA	protein_coding	1	2	2	118	0	0	1	0	71	1	0	0	1	0	0	0	1	0	0	1	0	2	47
YDL162C	YDL162C	YDL162C_mRNA	protein_coding	2	0	0	98	0	0	0	0	38	2	0	0	0	0	0	0	0	0	0	0	0	0	60
YDL163W	YDL163W	YDL163W_mRNA	protein_coding	0	0	1	85	0	0	0	0	49	0	0	0	1	0	0	0	0	0	0	0	0	0	36
YDL172C	YDL172C	YDL172C_mRNA	protein_coding	6	18	44	687	0	0	0	0	259	5	0	0	45	0	0	0	1	0	0	1	0	18	428
YDL176W	YDL176W	YDL176W_mRNA	protein_coding	10	16	23	431	0	0	0	1	336	9	0	0	22	0	0	0	0	0	1	0	0	16	95
YDL177C	YDL177C	YDL177C_mRNA	protein_coding	0	0	0	286	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	181
YDL180W	YDL180W	YDL180W_mRNA	protein_coding	15	8	14	612	0	0	0	0	100	12	0	0	16	0	0	0	0	0	3	0	0	8	512
YDL183C	YDL183C	YDL183C_mRNA	protein_coding	23	28	73	996	0	0	0	0	588	15	0	0	76	0	0	0	1	1	6	1	0	28	408
YDL185C-A	YDL185C-A	YDL185C-A_mRNA	protein_coding	2	1	5	1035	0	0	0	0	380	2	0	0	5	0	0	0	0	0	0	0	0	1	655
YDL186W	YDL186W	YDL186W_mRNA	protein_coding	12	13	45	955	0	0	0	0	633	10	0	0	46	0	0	0	0	0	2	0	0	13	322
YDL187C	YDL187C	YDL187C_mRNA	protein_coding	9	4	31	891	0	0	0	0	305	6	0	0	31	0	0	0	1	0	2	1	0	4	586
YDL196W	YDL196W	YDL196W_mRNA	protein_coding	5	1	4	245	0	0	0	0	37	5	0	0	5	0	0	0	0	0	0	0	0	1	208
YDL199C	YDL199C	YDL199C_mRNA	protein_coding	7	8	6	243	0	0	0	0	30	7	0	0	6	0	0	0	0	0	0	0	0	8	213
YDL206W	YDL206W	YDL206W_mRNA	protein_coding	10	15	22	168	0	0	2	0	35	8	0	0	20	0	0	0	0	0	2	0	0	15	133
YDL211C	YDL211C	YDL211C_mRNA	protein_coding	3	11	9	105	0	0	0	0	50	3	0	0	9	0	0	0	0	0	0	0	0	11	55
YDL218W	YDL218W	YDL218W_mRNA	protein_coding	10	10	18	380	0	0	0	0	46	9	0	0	19	0	0	0	0	0	1	0	0	10	334
YDL221W	YDL221W	YDL221W_mRNA	protein_coding	23	3	32	531	0	1	0	2	295	23	0	0	31	0	0	0	0	0	0	0	0	4	236
YDL228C	YDL228C	YDL228C_mRNA	protein_coding	4	1	4	318	0	0	0	0	31	4	0	0	5	0	0	0	0	0	0	0	0	1	287
YDL240C-A	YDL240C-A	YDL240C-A_mRNA	protein_coding	2	3	2	813	0	0	0	0	382	1	0	0	2	0	0	0	0	1	0	0	0	3	431
YDL241W	YDL241W	YDL241W_mRNA	protein_coding	0	3	14	754	0	0	0	0	293	0	0	0	14	0	0	0	0	0	0	0	0	3	461
YDL242W	YDL242W	YDL242W_mRNA	protein_coding	6	7	20	580	0	0	0	0	252	5	0	0	20	0	0	0	0	0	1	0	0	7	328
YDR003W-A	YDR003W-A	YDR003W-A_mRNA	protein_coding	0	3	4	168	0	0	0	0	82	0	0	0	4	0	0	0	0	0	0	0	0	3	86
YDR008C	YDR008C	YDR008C_mRNA	protein_coding	0	0	1	138	0	0	0	0	54	0	0	0	1	0	0	0	0	0	0	0	0	0	84
YDR010C	YDR010C	YDR010C_mRNA	protein_coding	2	1	4	127	0	0	0	0	50	2	0	0	4	0	0	0	0	0	0	0	0	1	77
YDR015C	YDR015C	YDR015C_mRNA	protein_coding	2	0	2	219	0	0	0	0	61	2	0	0	2	0	0	0	0	0	0	0	0	0	158
YDR018C	YDR018C	YDR018C_mRNA	protein_coding	8	5	9	204	0	0	0	0	157	8	0	0	9	0	0	0	1	1	0	1	0	5	47
YDR022C	YDR022C	YDR022C_mRNA	protein_coding	0	0	2	85	0	0	0	0	59	0	0	0	2	0	0	0	0	0	0	0	0	0	26
YDR029W	YDR029W	YDR029W_mRNA	protein_coding	1	2	6	276	0	0	0	0	215	1	0	0	6	0	0	0	0	0	0	0	0	2	61
YDR034C-A	YDR034C-A	YDR034C-A_mRNA	protein_coding	2	0	3	792	0	0	0	0	691	1	0	0	4	0	0	0	1	0	0	1	0	0	101
YDR034C-C	YDR034C-C	YDR034C-C		0	0	0	1138	0	0	0	0	787	0	0	0	0	159	0	0	0	0	0	0	0	0	192
YDR034C-D	YDR034C-D	YDR034C-D		0	0	0	1458	0	0	0	0	382	0	0	0	0	884	0	0	0	0	0	0	0	0	192
YDR034W-B	YDR034W-B	YDR034W-B_mRNA	protein_coding	2	2	2	640	0	0	0	0	71	1	0	0	2	0	0	0	0	0	1	0	0	2	569
YDR042C	YDR042C	YDR042C_mRNA	protein_coding	8	7	16	459	0	0	0	0	126	7	0	0	17	0	0	0	0	0	1	0	0	7	333
YDR048C	YDR048C	YDR048C_mRNA	protein_coding	1	0	4	366	0	0	0	0	215	1	0	0	4	0	0	0	0	0	0	0	0	0	151
YDR053W	YDR053W	YDR053W_mRNA	protein_coding	2	1	5	351	0	0	0	0	137	2	0	0	5	0	0	0	0	0	0	0	0	1	214
YDR061W	YDR061W	YDR061W_mRNA	protein_coding	13	15	34	619	0	0	1	0	408	11	0	0	33	0	0	0	0	0	2	0	0	15	211
YDR090C	YDR090C	YDR090C_mRNA	protein_coding	1	2	6	337	0	0	0	0	201	1	0	0	6	0	0	0	0	0	0	0	0	2	136
YDR094W	YDR094W	YDR094W_mRNA	protein_coding	0	1	1	112	0	0	0	0	70	0	0	0	1	0	0	0	0	0	0	0	0	1	42
YDR095C	YDR095C	YDR095C_mRNA	protein_coding	4	1	0	150	0	0	0	0	43	4	0	0	0	0	0	0	0	0	0	0	0	2	107
YDR098C-A	YDR098C-A	YDR098C-A		0	0	0	852	0	0	0	0	528	0	0	0	0	88	0	0	0	0	0	0	0	0	236
YDR098C-B	YDR098C-B	YDR098C-B		0	0	0	1336	0	0	0	0	605	0	0	0	0	495	0	0	0	0	0	0	0	0	236
YDR102C	YDR102C	YDR102C_mRNA	protein_coding	3	1	7	417	0	0	0	0	185	2	0	0	7	0	0	0	0	0	1	0	0	1	232
YDR109C	YDR109C	YDR109C_mRNA	protein_coding	6	9	11	198	0	0	0	0	142	6	0	0	11	0	0	0	0	0	0	0	0	9	56
YDR114C	YDR114C	YDR114C_mRNA	protein_coding	4	2	6	285	0	0	0	0	63	3	0	0	6	0	0	0	0	0	1	0	0	2	222
YDR118W-A	YDR118W-A	YDR118W-A_mRNA	protein_coding	0	1	1	268	0	0	1	0	59	0	0	0	0	0	0	0	0	0	0	0	0	1	209
YDR124W	YDR124W	YDR124W_mRNA	protein_coding	7	9	13	462	0	0	0	0	107	7	0	0	13	0	0	0	0	0	0	0	0	9	355
YDR131C	YDR131C	YDR131C_mRNA	protein_coding	7	17	18	642	0	0	1	0	155	7	0	0	17	0	0	0	0	0	0	0	0	17	487
YDR132C	YDR132C	YDR132C_mRNA	protein_coding	12	7	29	807	0	0	0	0	155	10	0	0	31	0	0	0	0	0	2	0	0	7	652
YDR133C	YDR133C	YDR133C_mRNA	protein_coding	9	9	30	812	0	0	0	0	191	8	0	0	32	0	0	0	0	0	1	0	0	9	621
YDR149C	YDR149C	YDR149C_mRNA	protein_coding	10	11	31	966	0	0	0	0	440	6	0	0	32	0	0	0	1	1	2	1	0	11	526
YDR154C	YDR154C	YDR154C_mRNA	protein_coding	1	0	0	130	0	0	0	0	90	1	0	0	0	0	0	0	0	0	0	0	0	0	40
YDR157W	YDR157W	YDR157W_mRNA	protein_coding	6	1	2	149	0	0	0	0	78	6	0	0	2	0	0	0	0	0	0	0	0	2	71
YDR169C-A	YDR169C-A	YDR169C-A_mRNA	protein_coding	1	0	2	455	0	0	0	0	191	1	0	0	2	0	0	0	0	0	0	0	0	0	264
YDR170W-A	YDR170W-A	YDR170W-A		0	2	0	1010	0	0	0	0	233	0	0	0	0	228	0	0	2	0	0	0	0	0	551
YDR182W-A	YDR182W-A	YDR182W-A_mRNA	protein_coding	0	4	7	747	0	0	0	0	458	0	0	0	7	0	0	0	0	0	0	0	0	4	289
YDR183C-A	YDR183C-A	YDR183C-A_mRNA	protein_coding	3	1	6	806	0	0	0	0	245	2	0	0	6	0	0	0	1	0	0	1	0	1	561
YDR187C	YDR187C	YDR187C_mRNA	protein_coding	0	0	0	678	0	0	0	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0	142
YDR193W	YDR193W	YDR193W_mRNA	protein_coding	2	3	4	251	0	0	0	0	122	2	0	0	4	0	0	0	0	0	0	0	0	3	129
YDR194W-A	YDR194W-A	YDR194W-A_mRNA	protein_coding	0	3	1	288	0	0	0	0	176	0	0	0	1	0	0	0	0	0	0	0	0	3	112
YDR199W	YDR199W	YDR199W_mRNA	protein_coding	4	7	18	306	0	0	0	0	117	4	0	0	19	0	0	0	0	0	0	0	0	7	189
YDR203W	YDR203W	YDR203W_mRNA	protein_coding	3	0	1	279	0	0	0	0	131	3	0	0	1	0	0	0	0	0	0	0	0	0	148
YDR209C	YDR209C	YDR209C_mRNA	protein_coding	3	0	3	384	0	0	0	0	50	3	0	0	3	0	0	0	0	0	0	0	0	0	334
YDR210C-C	YDR210C-C	YDR210C-C		0	0	0	1232	0	0	0	0	763	0	0	0	0	226	0	0	0	0	0	0	0	0	243
YDR210C-D	YDR210C-D	YDR210C-D		0	1	0	1572	0	0	0	0	442	0	0	0	0	888	0	0	1	0	0	0	0	0	243
